sourceType,platformId,platformLabel,date,region,channel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-13,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,134.01,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,68.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,823.0,13,11,11,10
full,taobao,淘宝闪购,2026-06-13,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,276.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月500ml罐装12箱装,风花雪月经典8°P啤酒整箱500ml*12罐,410.0,6,5,5,5
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒整箱575ml*12瓶,59.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒整箱575ml*12瓶,56.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒整箱575ml*12瓶,116.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-13,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,大理啤酒,大理V8啤酒575ml瓶装12箱装,大理V8啤酒整箱575ml*12瓶,53.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月500ml罐装,风花雪月经典8°P啤酒500ml/听,42.0,6,2,2,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,大理啤酒,大理V8啤酒470ml瓶装,大理啤酒Dali8°PV8啤酒470ml/瓶,6.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装,风花雪月低醇9.4°P柠檬味啤酒500ml听装,63.0,7,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月柠檬味500ml罐装,风花雪月低醇9.4°P柠檬味啤酒500ml听装,11.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装12罐装,风花雪月柠檬味500ml罐装12罐装,95.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装12罐装,风花雪月柠檬味500ml罐装12罐装,182.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月柠檬味500ml罐装12罐装,风花雪月柠檬味500ml罐装12罐装,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,大理啤酒,大理V8醇麦500ml罐装12箱装,大理V8醇麦500ml*12罐/件,116.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,42.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,27.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,23.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-CQ,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,10.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,11.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,风花雪月,风花雪月桃花味500ml罐装,风花雪月低醇8.6°P桃花味啤酒500ml听装,11.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐12箱装,风花雪月8.6°P桃花味低醇啤酒整箱装500ml*12听,80.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐12箱装,风花雪月8.6°P桃花味低醇啤酒整箱装500ml*12听,241.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-13,CBC-CQ,酒类专营店,酒小二,,风花雪月,风花雪月桃花味500ml罐12箱装,风花雪月8.6°P桃花味低醇啤酒整箱装500ml*12听,86.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,234.0,30,8,8,8
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,63.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,77.0,7,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,90.0,9,4,4,4
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,66.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,80.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-13,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,10.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,50.0,5,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,126.0,12,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,60.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,72.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,60.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,48.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,144.0,16,3,3,3
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,88.0,11,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,17.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,52.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-CQ,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-CQ,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,45.0,5,2,2,2
full,taobao,淘宝闪购,2026-06-13,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,88.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-13,华中-湖南,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml瓶装,72.0,8,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,89.6,10,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,146.0,20,11,11,11
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,63.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,63.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,YN,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,48.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,88.2,9,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,96.0,12,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,144.0,16,3,3,3
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,31.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,99.0,9,2,2,2
full,taobao,淘宝闪购,2026-06-13,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,462.0,77,16,16,15
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,120.0,20,4,4,4
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,8.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,57.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,57.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,47.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,108.0,12,7,7,7
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,70.4,8,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,108.0,12,3,3,3
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,36.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,57.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,45.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,57.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,84.0,12,3,3,3
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,40.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,52.8,6,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,28.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-CQ,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,28.8,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,23.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,112.0,14,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-CQ,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,56.0,7,3,3,3
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,11.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,234.0,26,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,629.3,7,7,7,7
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,288.0,3,3,3,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,340.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,85.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,192.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,85.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,89.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,640.0,8,8,8,8
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,190.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,200.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,420.0,5,4,4,4
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,118.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华北,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,118.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,300.0,3,3,3,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,170.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,80.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,489.5,5,5,5,4
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,158.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,158.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,83.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,190.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,华中-非湖南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,285.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-13,华中-湖南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,288.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,255.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-13,CIB东南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,195.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-13,CIB华南,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,83.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB苏皖,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB华南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,200.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-13,CBC-SC,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-13,CIB东南,乌苏啤酒/WUSU,乌苏啤酒/WUSU,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,98.0,1,1,1,1
